"","siteID","year","season","total_count_per_100_trapnight","richness","domain_id","site_name","site_type","latitude","longitude","mean_elevation_m","minimum_elevation_m","maximum_elevation_m","mean_annual_temperature_C","mean_annual_precipitation_mm","dominant_wind_direction","mean_canopy_height_m","dominant_nlcd_classes","domint_plant_species","usgs_geology_unit","megapit_soil_family","soil_subgroup","avg_number_of_green_days","avg_green_max_doy"
"449","UKFS","2017","summer",9.65335377183203,6,"D06","University of Kansas Field Station NEON","Relocatable Terrestrial",39.040431,-95.19215,322,272,332,12.7,990,"SE","19","Deciduous Forest|Pasture/Hay","Fraxinus america (white ash)|Symphoricarpos orbiculatus (coralberry)|Celtis occidentalis (common hackberry)","KSQgd;0","Fine, smectitic, mesic. Pachic Argiudolls.","Pachic Argiudolls",255,"160"
"450","UKFS","2018","fall",7.75,4,"D06","University of Kansas Field Station NEON","Relocatable Terrestrial",39.040431,-95.19215,322,272,332,12.7,990,"SE","19","Deciduous Forest|Pasture/Hay","Fraxinus america (white ash)|Symphoricarpos orbiculatus (coralberry)|Celtis occidentalis (common hackberry)","KSQgd;0","Fine, smectitic, mesic. Pachic Argiudolls.","Pachic Argiudolls",255,"160"
"451","UKFS","2018","spring",10.9166666666667,5,"D06","University of Kansas Field Station NEON","Relocatable Terrestrial",39.040431,-95.19215,322,272,332,12.7,990,"SE","19","Deciduous Forest|Pasture/Hay","Fraxinus america (white ash)|Symphoricarpos orbiculatus (coralberry)|Celtis occidentalis (common hackberry)","KSQgd;0","Fine, smectitic, mesic. Pachic Argiudolls.","Pachic Argiudolls",255,"160"
"452","UKFS","2018","summer",7.60833333333333,4,"D06","University of Kansas Field Station NEON","Relocatable Terrestrial",39.040431,-95.19215,322,272,332,12.7,990,"SE","19","Deciduous Forest|Pasture/Hay","Fraxinus america (white ash)|Symphoricarpos orbiculatus (coralberry)|Celtis occidentalis (common hackberry)","KSQgd;0","Fine, smectitic, mesic. Pachic Argiudolls.","Pachic Argiudolls",255,"160"
"453","UKFS","2019","spring",3.83333333333333,2,"D06","University of Kansas Field Station NEON","Relocatable Terrestrial",39.040431,-95.19215,322,272,332,12.7,990,"SE","19","Deciduous Forest|Pasture/Hay","Fraxinus america (white ash)|Symphoricarpos orbiculatus (coralberry)|Celtis occidentalis (common hackberry)","KSQgd;0","Fine, smectitic, mesic. Pachic Argiudolls.","Pachic Argiudolls",255,"160"
"454","UKFS","2019","summer",4.69166666666667,4,"D06","University of Kansas Field Station NEON","Relocatable Terrestrial",39.040431,-95.19215,322,272,332,12.7,990,"SE","19","Deciduous Forest|Pasture/Hay","Fraxinus america (white ash)|Symphoricarpos orbiculatus (coralberry)|Celtis occidentalis (common hackberry)","KSQgd;0","Fine, smectitic, mesic. Pachic Argiudolls.","Pachic Argiudolls",255,"160"
"455","UNDE","2014","summer",20.5405938765439,12,"D05","University of Notre Dame Environmental Research Center NEON","Core Terrestrial",46.23391,-89.537254,521,501,538,4.3,802,"SSW","24","Deciduous Forest|Mixed Forest|Woody Wetlands","Acer saccharum (sugar maple)|Abies balsamea (balsam fir)|Acer rubrum (red maple)","MIAgn;0","Coarse, loamy, mixed, superactive, frigid. Argic Fragiaquods.","Argic Fragiaquods",165,"170"
"456","UNDE","2015","fall",20.0284411276949,8,"D05","University of Notre Dame Environmental Research Center NEON","Core Terrestrial",46.23391,-89.537254,521,501,538,4.3,802,"SSW","24","Deciduous Forest|Mixed Forest|Woody Wetlands","Acer saccharum (sugar maple)|Abies balsamea (balsam fir)|Acer rubrum (red maple)","MIAgn;0","Coarse, loamy, mixed, superactive, frigid. Argic Fragiaquods.","Argic Fragiaquods",165,"170"
"457","UNDE","2015","spring",6.36904761904762,6,"D05","University of Notre Dame Environmental Research Center NEON","Core Terrestrial",46.23391,-89.537254,521,501,538,4.3,802,"SSW","24","Deciduous Forest|Mixed Forest|Woody Wetlands","Acer saccharum (sugar maple)|Abies balsamea (balsam fir)|Acer rubrum (red maple)","MIAgn;0","Coarse, loamy, mixed, superactive, frigid. Argic Fragiaquods.","Argic Fragiaquods",165,"170"
"458","UNDE","2015","summer",17.5155745463522,9,"D05","University of Notre Dame Environmental Research Center NEON","Core Terrestrial",46.23391,-89.537254,521,501,538,4.3,802,"SSW","24","Deciduous Forest|Mixed Forest|Woody Wetlands","Acer saccharum (sugar maple)|Abies balsamea (balsam fir)|Acer rubrum (red maple)","MIAgn;0","Coarse, loamy, mixed, superactive, frigid. Argic Fragiaquods.","Argic Fragiaquods",165,"170"
"459","UNDE","2016","spring",7.91680555555556,8,"D05","University of Notre Dame Environmental Research Center NEON","Core Terrestrial",46.23391,-89.537254,521,501,538,4.3,802,"SSW","24","Deciduous Forest|Mixed Forest|Woody Wetlands","Acer saccharum (sugar maple)|Abies balsamea (balsam fir)|Acer rubrum (red maple)","MIAgn;0","Coarse, loamy, mixed, superactive, frigid. Argic Fragiaquods.","Argic Fragiaquods",165,"170"
"460","UNDE","2016","summer",21.0269114983843,12,"D05","University of Notre Dame Environmental Research Center NEON","Core Terrestrial",46.23391,-89.537254,521,501,538,4.3,802,"SSW","24","Deciduous Forest|Mixed Forest|Woody Wetlands","Acer saccharum (sugar maple)|Abies balsamea (balsam fir)|Acer rubrum (red maple)","MIAgn;0","Coarse, loamy, mixed, superactive, frigid. Argic Fragiaquods.","Argic Fragiaquods",165,"170"
"461","UNDE","2017","spring",8.5,9,"D05","University of Notre Dame Environmental Research Center NEON","Core Terrestrial",46.23391,-89.537254,521,501,538,4.3,802,"SSW","24","Deciduous Forest|Mixed Forest|Woody Wetlands","Acer saccharum (sugar maple)|Abies balsamea (balsam fir)|Acer rubrum (red maple)","MIAgn;0","Coarse, loamy, mixed, superactive, frigid. Argic Fragiaquods.","Argic Fragiaquods",165,"170"
"462","UNDE","2017","summer",25.8820659529962,15,"D05","University of Notre Dame Environmental Research Center NEON","Core Terrestrial",46.23391,-89.537254,521,501,538,4.3,802,"SSW","24","Deciduous Forest|Mixed Forest|Woody Wetlands","Acer saccharum (sugar maple)|Abies balsamea (balsam fir)|Acer rubrum (red maple)","MIAgn;0","Coarse, loamy, mixed, superactive, frigid. Argic Fragiaquods.","Argic Fragiaquods",165,"170"
"463","UNDE","2018","spring",11.2231481481481,10,"D05","University of Notre Dame Environmental Research Center NEON","Core Terrestrial",46.23391,-89.537254,521,501,538,4.3,802,"SSW","24","Deciduous Forest|Mixed Forest|Woody Wetlands","Acer saccharum (sugar maple)|Abies balsamea (balsam fir)|Acer rubrum (red maple)","MIAgn;0","Coarse, loamy, mixed, superactive, frigid. Argic Fragiaquods.","Argic Fragiaquods",165,"170"
"464","UNDE","2018","summer",35.9179742285005,17,"D05","University of Notre Dame Environmental Research Center NEON","Core Terrestrial",46.23391,-89.537254,521,501,538,4.3,802,"SSW","24","Deciduous Forest|Mixed Forest|Woody Wetlands","Acer saccharum (sugar maple)|Abies balsamea (balsam fir)|Acer rubrum (red maple)","MIAgn;0","Coarse, loamy, mixed, superactive, frigid. Argic Fragiaquods.","Argic Fragiaquods",165,"170"
"465","UNDE","2019","spring",8.89736987818383,9,"D05","University of Notre Dame Environmental Research Center NEON","Core Terrestrial",46.23391,-89.537254,521,501,538,4.3,802,"SSW","24","Deciduous Forest|Mixed Forest|Woody Wetlands","Acer saccharum (sugar maple)|Abies balsamea (balsam fir)|Acer rubrum (red maple)","MIAgn;0","Coarse, loamy, mixed, superactive, frigid. Argic Fragiaquods.","Argic Fragiaquods",165,"170"
"466","UNDE","2019","summer",19.3832631454263,14,"D05","University of Notre Dame Environmental Research Center NEON","Core Terrestrial",46.23391,-89.537254,521,501,538,4.3,802,"SSW","24","Deciduous Forest|Mixed Forest|Woody Wetlands","Acer saccharum (sugar maple)|Abies balsamea (balsam fir)|Acer rubrum (red maple)","MIAgn;0","Coarse, loamy, mixed, superactive, frigid. Argic Fragiaquods.","Argic Fragiaquods",165,"170"
"467","WOOD","2014","fall",12.5222500929023,6,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"468","WOOD","2014","spring",10.2848474479612,4,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"469","WOOD","2014","summer",23.6070741244994,11,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"470","WOOD","2015","fall",8.83333333333333,6,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"471","WOOD","2015","spring",4.63888888888889,4,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"472","WOOD","2015","summer",13.5109126984127,9,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"473","WOOD","2016","spring",52.1727109579866,6,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"474","WOOD","2016","summer",28.5248358056171,11,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"475","WOOD","2017","spring",12.2407407407407,6,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"476","WOOD","2017","summer",17.0023148148148,8,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"477","WOOD","2018","fall",12.6666666666667,6,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"478","WOOD","2018","spring",5.61904761904762,6,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"479","WOOD","2018","summer",10.3462597725657,9,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"480","WOOD","2019","fall",9.42676616915423,6,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"481","WOOD","2019","spring",9.60416666666667,5,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"482","WOOD","2019","summer",15.9894480519481,9,"D09","Chase Lake National Wildlife Refuge NEON","Core Terrestrial",47.1282,-99.241334,591,569,606,4.9,494,"NW","1","Emergent Herbaceous Wetlands|Grassland/Herbaceous","Poa pratensis (Kentucky bluegrass)|Elymus repens (couch grass)|Bromus inermis (smooth brome)","NDQcrh;0","Coarse, loamy, over-sandy or sandy, skeletal, mixed, superactive, frigid. Typic Haplustolls.","Typic Haplustolls",170,"180"
"483","WREF","2017","fall",28.2410714285714,8,"D16","Wind River Experimental Forest NEON","Core Terrestrial",45.82049,-121.95191,351,300,1008,9.2,2225,"NW","50","Evergreen Forest","Gaultheria shallon (salal)|Psuedotsuga menziesii (douglas fir)|Tsuga heterophylla (western hemlock)","WAQv;0","Medial, amorphic, mesic. Typic Hapludands.","Typic Hapludands",175,"165"
"484","WREF","2018","fall",16.0785714285714,10,"D16","Wind River Experimental Forest NEON","Core Terrestrial",45.82049,-121.95191,351,300,1008,9.2,2225,"NW","50","Evergreen Forest","Gaultheria shallon (salal)|Psuedotsuga menziesii (douglas fir)|Tsuga heterophylla (western hemlock)","WAQv;0","Medial, amorphic, mesic. Typic Hapludands.","Typic Hapludands",175,"165"
"485","WREF","2018","spring",8.74107142857143,9,"D16","Wind River Experimental Forest NEON","Core Terrestrial",45.82049,-121.95191,351,300,1008,9.2,2225,"NW","50","Evergreen Forest","Gaultheria shallon (salal)|Psuedotsuga menziesii (douglas fir)|Tsuga heterophylla (western hemlock)","WAQv;0","Medial, amorphic, mesic. Typic Hapludands.","Typic Hapludands",175,"165"
"486","WREF","2018","summer",14.3865861848615,12,"D16","Wind River Experimental Forest NEON","Core Terrestrial",45.82049,-121.95191,351,300,1008,9.2,2225,"NW","50","Evergreen Forest","Gaultheria shallon (salal)|Psuedotsuga menziesii (douglas fir)|Tsuga heterophylla (western hemlock)","WAQv;0","Medial, amorphic, mesic. Typic Hapludands.","Typic Hapludands",175,"165"
"487","WREF","2019","fall",25.0833333333333,10,"D16","Wind River Experimental Forest NEON","Core Terrestrial",45.82049,-121.95191,351,300,1008,9.2,2225,"NW","50","Evergreen Forest","Gaultheria shallon (salal)|Psuedotsuga menziesii (douglas fir)|Tsuga heterophylla (western hemlock)","WAQv;0","Medial, amorphic, mesic. Typic Hapludands.","Typic Hapludands",175,"165"
"488","WREF","2019","spring",10.9879342879343,10,"D16","Wind River Experimental Forest NEON","Core Terrestrial",45.82049,-121.95191,351,300,1008,9.2,2225,"NW","50","Evergreen Forest","Gaultheria shallon (salal)|Psuedotsuga menziesii (douglas fir)|Tsuga heterophylla (western hemlock)","WAQv;0","Medial, amorphic, mesic. Typic Hapludands.","Typic Hapludands",175,"165"
"489","WREF","2019","summer",22.9104027858029,14,"D16","Wind River Experimental Forest NEON","Core Terrestrial",45.82049,-121.95191,351,300,1008,9.2,2225,"NW","50","Evergreen Forest","Gaultheria shallon (salal)|Psuedotsuga menziesii (douglas fir)|Tsuga heterophylla (western hemlock)","WAQv;0","Medial, amorphic, mesic. Typic Hapludands.","Typic Hapludands",175,"165"
"490","YELL","2018","spring",3,3,"D12","Yellowstone National Park NEON","Core Terrestrial",44.95348,-110.53914,2133,1847,2244,3.4,493,"SSE","14","Evergreen Forest|Grassland/Herbaceous|Shrub/Scrub","Artemisia tridentata (big sagebrush)|Pseudotsuga menziesii (douglas fir)|Pinus contorta (lodgepole pine)","WYQb;0|WYTs;0","","Pachic Argiustolls",144,"169"
"491","YELL","2018","summer",17.0653791505454,10,"D12","Yellowstone National Park NEON","Core Terrestrial",44.95348,-110.53914,2133,1847,2244,3.4,493,"SSE","14","Evergreen Forest|Grassland/Herbaceous|Shrub/Scrub","Artemisia tridentata (big sagebrush)|Pseudotsuga menziesii (douglas fir)|Pinus contorta (lodgepole pine)","WYQb;0|WYTs;0","","Pachic Argiustolls",144,"169"
"492","YELL","2019","spring",4.96666666666667,4,"D12","Yellowstone National Park NEON","Core Terrestrial",44.95348,-110.53914,2133,1847,2244,3.4,493,"SSE","14","Evergreen Forest|Grassland/Herbaceous|Shrub/Scrub","Artemisia tridentata (big sagebrush)|Pseudotsuga menziesii (douglas fir)|Pinus contorta (lodgepole pine)","WYQb;0|WYTs;0","","Pachic Argiustolls",144,"169"
"493","YELL","2019","summer",16.4100529100529,11,"D12","Yellowstone National Park NEON","Core Terrestrial",44.95348,-110.53914,2133,1847,2244,3.4,493,"SSE","14","Evergreen Forest|Grassland/Herbaceous|Shrub/Scrub","Artemisia tridentata (big sagebrush)|Pseudotsuga menziesii (douglas fir)|Pinus contorta (lodgepole pine)","WYQb;0|WYTs;0","","Pachic Argiustolls",144,"169"
